date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:17:50	13423/13423	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e6029bb-4e62%22	http://stats.wp.com/w.js?61	C:/My%20Web%20Sites/TEST/stats.wp.com/w7f39.js	(from https://whatsthebest893972994.wordpress.com/)
08:17:50	754/754	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2010%20Nov%202020%2008:17:50%20GMT	https://whatsthebest893972994.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	(from https://whatsthebest893972994.wordpress.com/)
08:17:51	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2010%20Nov%202020%2008:17:51%20GMT	https://pixel.wp.com/b.gif?v=noscript	C:/My%20Web%20Sites/TEST/pixel.wp.com/b0b80.gif	(from https://whatsthebest893972994.wordpress.com/)
08:17:51	344/344	---MCZ	200	added ('OK')	text/plain	date:Tue,%2010%20Nov%202020%2008:17:51%20GMT	https://s1.wp.com/robots.txt		(from https://whatsthebest893972994.wordpress.com/)
08:17:52	344/344	---MCZ	200	added ('OK')	text/plain	date:Tue,%2010%20Nov%202020%2008:17:52%20GMT	https://s2.wp.com/robots.txt		(from https://whatsthebest893972994.wordpress.com/)
08:17:52	1984/1984	---M--	200	added ('OK')	image/png	etag:%225bffef5b-7c0%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	C:/My%20Web%20Sites/TEST/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
08:17:52	1232/1232	---M--	200	added ('OK')	image/gif	etag:%225bffef61-4d0%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	C:/My%20Web%20Sites/TEST/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
08:17:53	1232/1232	---M--	200	added ('OK')	image/gif	etag:%225c066ea7-4d0%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	C:/My%20Web%20Sites/TEST/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
08:17:53	10819/10819	---M--	200	added ('OK')	image/gif	etag:%225bffef5b-2a43%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	C:/My%20Web%20Sites/TEST/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
08:17:54	115311/115311	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ce2a2b4-1c26f%22	https://s2.wp.com/_static/??/wp-includes/js/jquery/jquery.js,/wp-content/js/mobile-useragent-info.js?m=1558356653j	C:/My%20Web%20Sites/TEST/s2.wp.com/_static/index6f89.html	(from https://whatsthebest893972994.wordpress.com/blog/)
08:17:54	50995/50995	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Oct%202020%2006:18:53%20GMT	https://whatsthebest893972994.files.wordpress.com/2020/10/qi-bin-w4hbafegiac-unsplash.jpg	C:/My%20Web%20Sites/TEST/whatsthebest893972994.files.wordpress.com/2020/10/qi-bin-w4hbafegiac-unsplash.jpg	(from https://whatsthebest893972994.wordpress.com/blog/)
08:17:54	11768/11768	---MCZ	200	added ('OK')	text/css	etag:W/%225fa91ee7-2df8%22	https://s1.wp.com/wp-content/plugins/full-site-editing-plugin/350185775/newspack-blocks/dist/blog-posts-block-view.css?m=1604918856h&cssminify=yes	C:/My%20Web%20Sites/TEST/s1.wp.com/wp-content/plugins/full-site-editing-plugin/350185775/newspack-blocks/dist/blog-posts-block-view00fd.css	(from https://whatsthebest893972994.wordpress.com/blog/)
08:17:54	33205/33205	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Nov%202020%2008:17:54%20GMT	https://whatsthebest893972994.wordpress.com/author/ishaanvijayverma/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/author/ishaanvijayverma/index.html	(from https://whatsthebest893972994.wordpress.com/blog/)
08:17:55	3519/3519	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f724159-dbf%22	https://s0.wp.com/wp-content/js/bilmur.min.js?m=202046	C:/My%20Web%20Sites/TEST/s0.wp.com/wp-content/js/bilmur.min0189.js	(from https://whatsthebest893972994.wordpress.com/blog/)
08:17:55	52317/52317	---MCZ	200	added ('OK')	text/css	etag:W/%225f154e3e-f17c%22	https://s1.wp.com/wp-content/plugins/gutenberg-blocks/jetpack-layout-grid/blocks/front.css?m=1595231774h&cssminify=yes	C:/My%20Web%20Sites/TEST/s1.wp.com/wp-content/plugins/gutenberg-blocks/jetpack-layout-grid/blocks/frontbcd3.css	(from https://whatsthebest893972994.wordpress.com/about/)
08:17:55	3208/3208	---MCZ	200	added ('OK')	text/css	etag:W/%225f3d4d38-c88%22	https://s0.wp.com/_static/??/wp-content/mu-plugins/jetpack/_inc/blocks/contact-info/view.css,/wp-content/mu-plugins/grunion-contact-form/css/grunion.css?m=1597852966j&cssminify=yes	C:/My%20Web%20Sites/TEST/s0.wp.com/_static/indexbcb0.html	(from https://whatsthebest893972994.wordpress.com/contact/)
08:17:55	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2010%20Nov%202020%2008:17:55%20GMT	https://whatsthebest893972994.wordpress.com/xmlrpc.php	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/xmlrpc.php	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/)
08:17:56	926/926	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22160fd30af9a8e358904985ab826ed70e%22	https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/feed/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/feed/index.html	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/)
08:17:57	17684/17684	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Jul%202014%2015:05:27%20GMT	https://www.codeconquest.com/wp-content/uploads/Treehouse.png	C:/My%20Web%20Sites/TEST/www.codeconquest.com/wp-content/uploads/Treehouse.png	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/)
08:18:42	33137/33137	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Nov%202020%2008:17:56%20GMT	https://whatsthebest893972994.wordpress.com/category/uncategorized/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/category/uncategorized/index.html	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/)
08:19:02	38999/38999	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Nov%202020%2008:17:57%20GMT	https://whatsthebest893972994.wordpress.com/coding/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/coding/index.html	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/)
08:19:06	33886/33886	---MCZ	200	added ('OK')	text/html	etag:W/%22a2f09af9018a12ef3128f4211767cf2f%22	https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/index.html	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/)
08:19:08	926/926	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2240f61f7f28000356c32e838950a8ad2c%22	https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-2/feed/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/2020/10/17/example-post-2/feed/index.html	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-2/)
08:19:44	344/344	---MCZ	200	added ('OK')	text/plain	date:Tue,%2010%20Nov%202020%2008:19:03%20GMT	https://s0.wp.com/robots.txt		(from https://whatsthebest893972994.wordpress.com/)
08:19:55	28794/28794	---MCZ	200	added ('OK')	text/html	etag:W/%22c5d6c8a25ff3e82a9b99d4fde4efc496%22	https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-2/amp/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/2020/10/17/example-post-2/amp/index.html	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-2/)
08:19:56	33657/33657	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Nov%202020%2008:19:07%20GMT	https://whatsthebest893972994.wordpress.com/56-2/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/56-2/index.html	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-2/)
08:19:56	929/929	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22b1ae30008611e0b9c9f4e80f228eff1b%22	https://whatsthebest893972994.wordpress.com/2020/10/17/example-post/feed/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/2020/10/17/example-post/feed/index.html	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post/)
08:19:56	28581/28581	---MCZ	200	added ('OK')	text/html	etag:W/%223894061fb29adb457bff28e3693a8dcb%22	https://whatsthebest893972994.wordpress.com/2020/10/17/example-post/amp/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/2020/10/17/example-post/amp/index.html	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post/)
08:19:57	323/323	---MCZ	200	added ('OK')	text/css	etag:W/%225c066ea5-1d7%22	https://s0.wp.com/wp-content/themes/h4/global.css?m=1420737423h&cssminify=yes	C:/My%20Web%20Sites/TEST/s0.wp.com/wp-content/themes/h4/global21a2.css	(from https://whatsthebest893972994.wordpress.com/author/ishaanvijayverma/)
08:19:57	12856/12856	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%223d8e64124a0f7600604fec04c5817dde%22	https://whatsthebest893972994.wordpress.com/author/ishaanvijayverma/feed/	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/author/ishaanvijayverma/feed/index.html	(from https://whatsthebest893972994.wordpress.com/author/ishaanvijayverma/)
08:19:58	17684/17684	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Jul%202014%2015:05:27%20GMT	https://www.codeconquest.com/wp-content/uploads/Treehouse.png?w=144	C:/My%20Web%20Sites/TEST/www.codeconquest.com/wp-content/uploads/Treehousedbaa.png	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/)
08:19:59	259250/259250	---M--	200	added ('OK')	text/javascript	etag:%22733074900a2cbbea%22	https://cdn.ampproject.org/v0.js	C:/My%20Web%20Sites/TEST/cdn.ampproject.org/v0.js	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/)
08:19:59	243/243	---M--	200	added ('OK')	image/png	etag:%225e014184-f3%22	https://s2.wp.com/wp-content/plugins/amp-1.4/assets/images/placeholder-icon.png	C:/My%20Web%20Sites/TEST/s2.wp.com/wp-content/plugins/amp-1.4/assets/images/placeholder-icon.png	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/)
08:20:03	2021/2021	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225c066e99-7e5%22	https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/social-logos.eot?5d3b4da4f6c2460dd842dbf9e0992ea6	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/social-logosc8bb.eot	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/)
08:20:03	2021/2021	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225bfee305-7e5%22	https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/social-logos.ttf?5d3b4da4f6c2460dd842dbf9e0992ea6	C:/My%20Web%20Sites/TEST/whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/social-logosc8bb.ttf	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/)
08:20:03	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2010%20Nov%202020%2008:20:03%20GMT	https://pixel.wp.com/b.gif?rand=RANDOM&host=whatsthebest893972994.wordpress.com&ref=DOCUMENT_REFERRER&amp=1&blog=184266281&v=wpcom&tz=5&user_id=0&post=9&subd=whatsthebest893972994	C:/My%20Web%20Sites/TEST/pixel.wp.com/b2d11.gif	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/)
08:20:04	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2010%20Nov%202020%2008:20:04%20GMT	https://pixel.wp.com/b.gif?rand=RANDOM&v=wpcom-no-pv&crypt=UE40eW5QN0p8M2Y%2FRE1mJVY3bm9aR3VCbS9mWm1pRyZuJS1LX1t5QmRXZzE3RC9rQWZHK1FjbDltdWdaMVFFZTcxUGVHLWR0WTJoQW5TSDQ9SVRMNklYNG53Jmp%2BMm9JLHJWcmdaLXxVUGswQy9rZTk9MWRLT0dQRjlaMTRIQmJqd2k2NFYlWVZkbnpVckd1ZCwzJlNVQkNHWTRoRzJnZVJ6bC04ZlFJdnJLUnpUb2dBLTJKQmhHfEs2fCUvb112ZTZGcHw2S0FYakYtcDlfb2tfPzMsSDlWT1RHNS1sLA%3D%3D	C:/My%20Web%20Sites/TEST/pixel.wp.com/b2615.gif	(from https://whatsthebest893972994.wordpress.com/2020/10/17/example-post-3/amp/)
